titulo,ano,link,numeros
Revista Brasileira de Política Internacional,2009,/j/rbpi/i/2009.v52n1/ ; /j/rbpi/i/2009.v52n2/,2
Revista Brasileira de Política Internacional,2008,/j/rbpi/i/2008.v51n1/ ; /j/rbpi/i/2008.v51n2/,2
Revista Brasileira de Política Internacional,2007,/j/rbpi/i/2007.v50n1/ ; /j/rbpi/i/2007.v50n2/,2
Revista Brasileira de Política Internacional,2006,/j/rbpi/i/2006.v49n1/ ; /j/rbpi/i/2006.v49n2/,2
Revista Brasileira de Política Internacional,2005,/j/rbpi/i/2005.v48n1/ ; /j/rbpi/i/2005.v48n2/,2
Revista Brasileira de Política Internacional,2004,/j/rbpi/i/2004.v47n1/ ; /j/rbpi/i/2004.v47n2/,2
Revista Brasileira de Política Internacional,2003,/j/rbpi/i/2003.v46n1/ ; /j/rbpi/i/2003.v46n2/,2
Revista Brasileira de Política Internacional,2002,/j/rbpi/i/2002.v45n1/ ; /j/rbpi/i/2002.v45n2/,2
Revista Brasileira de Política Internacional,2001,/j/rbpi/i/2001.v44n1/ ; /j/rbpi/i/2001.v44n2/,2
Revista Brasileira de Política Internacional,2000,/j/rbpi/i/2000.v43n1/ ; /j/rbpi/i/2000.v43n2/,2
Revista Brasileira de Política Internacional,1999,/j/rbpi/i/1999.v42n1/ ; /j/rbpi/i/1999.v42n2/,2
Revista Brasileira de Política Internacional,1998,/j/rbpi/i/1998.v41n1/ ; /j/rbpi/i/1998.v41n2/ ; /j/rbpi/i/1998.v41nspe/,3
Revista Brasileira de Política Internacional,1997,/j/rbpi/i/1997.v40n1/ ; /j/rbpi/i/1997.v40n2/,2
Revista de Economia e Sociologia Rural,2022,/j/resr/i/2022.v60n1/,1
Revista de Economia e Sociologia Rural,2021,/j/resr/i/2021.v59n1/ ; /j/resr/i/2021.v59n2/ ; /j/resr/i/2021.v59n3/ ; /j/resr/i/2021.v59n4/,4
Revista de Economia e Sociologia Rural,2020,/j/resr/i/2020.v58n1/ ; /j/resr/i/2020.v58n2/ ; /j/resr/i/2020.v58n3/ ; /j/resr/i/2020.v58n4/,4
Revista de Economia e Sociologia Rural,2019,/j/resr/i/2019.v57n1/ ; /j/resr/i/2019.v57n2/ ; /j/resr/i/2019.v57n3/ ; /j/resr/i/2019.v57n4/,4
Revista de Economia e Sociologia Rural,2018,/j/resr/i/2018.v56n1/ ; /j/resr/i/2018.v56n2/ ; /j/resr/i/2018.v56n3/ ; /j/resr/i/2018.v56n4/,4
Revista de Economia e Sociologia Rural,2017,/j/resr/i/2017.v55n1/ ; /j/resr/i/2017.v55n2/ ; /j/resr/i/2017.v55n3/ ; /j/resr/i/2017.v55n4/,4
Revista de Economia e Sociologia Rural,2016,/j/resr/i/2016.v54n1/ ; /j/resr/i/2016.v54n2/ ; /j/resr/i/2016.v54n3/ ; /j/resr/i/2016.v54n4/,4
Revista de Economia e Sociologia Rural,2015,/j/resr/i/2015.v53n1/ ; /j/resr/i/2015.v53n2/ ; /j/resr/i/2015.v53n3/ ; /j/resr/i/2015.v53n4/ ; /j/resr/i/2015.v53suppl1/,5
Revista de Economia e Sociologia Rural,2014,/j/resr/i/2014.v52n1/ ; /j/resr/i/2014.v52n2/ ; /j/resr/i/2014.v52n3/ ; /j/resr/i/2014.v52n4/ ; /j/resr/i/2014.v52suppl1/,5
Revista de Economia e Sociologia Rural,2013,/j/resr/i/2013.v51n1/ ; /j/resr/i/2013.v51n2/ ; /j/resr/i/2013.v51n3/ ; /j/resr/i/2013.v51n4/ ; /j/resr/i/2013.v51suppl1/,5
Revista de Economia e Sociologia Rural,2012,/j/resr/i/2012.v50n1/ ; /j/resr/i/2012.v50n2/ ; /j/resr/i/2012.v50n3/ ; /j/resr/i/2012.v50n4/,4
Revista de Economia e Sociologia Rural,2011,/j/resr/i/2011.v49n1/ ; /j/resr/i/2011.v49n2/ ; /j/resr/i/2011.v49n3/ ; /j/resr/i/2011.v49n4/,4
Revista de Economia e Sociologia Rural,2010,/j/resr/i/2010.v48n1/ ; /j/resr/i/2010.v48n2/ ; /j/resr/i/2010.v48n3/ ; /j/resr/i/2010.v48n4/,4
Revista de Economia e Sociologia Rural,2009,/j/resr/i/2009.v47n1/ ; /j/resr/i/2009.v47n2/ ; /j/resr/i/2009.v47n3/ ; /j/resr/i/2009.v47n4/,4
Revista de Economia e Sociologia Rural,2008,/j/resr/i/2008.v46n1/ ; /j/resr/i/2008.v46n2/ ; /j/resr/i/2008.v46n3/ ; /j/resr/i/2008.v46n4/,4
Revista de Economia e Sociologia Rural,2007,/j/resr/i/2007.v45n1/ ; /j/resr/i/2007.v45n2/ ; /j/resr/i/2007.v45n3/ ; /j/resr/i/2007.v45n4/,4
Revista de Economia e Sociologia Rural,2006,/j/resr/i/2006.v44n1/ ; /j/resr/i/2006.v44n2/ ; /j/resr/i/2006.v44n3/ ; /j/resr/i/2006.v44n4/,4
Revista de Economia e Sociologia Rural,2005,/j/resr/i/2005.v43n1/ ; /j/resr/i/2005.v43n2/ ; /j/resr/i/2005.v43n3/ ; /j/resr/i/2005.v43n4/,4
Revista de Economia e Sociologia Rural,2004,/j/resr/i/2004.v42n1/ ; /j/resr/i/2004.v42n2/ ; /j/resr/i/2004.v42n3/ ; /j/resr/i/2004.v42n4/,4
Revista de Economia e Sociologia Rural,2003,/j/resr/i/2003.v41n1/ ; /j/resr/i/2003.v41n2/ ; /j/resr/i/2003.v41n3/ ; /j/resr/i/2003.v41n4/,4
Revista de Economia e Sociologia Rural,2002,/j/resr/i/2002.v40n3/ ; /j/resr/i/2002.v40n4/,2
Revista de História (São Paulo),2021,/j/rh/i/2021.n180/,1
Revista de História (São Paulo),2020,/j/rh/i/2020.n179/,1
Revista de História (São Paulo),2019,/j/rh/i/2019.n178/,1
Revista de História (São Paulo),2018,/j/rh/i/2018.n177/,1
Revista de História (São Paulo),2017,/j/rh/i/2017.n176/,1
Revista de História (São Paulo),2016,/j/rh/i/2016.n174/ ; /j/rh/i/2016.n175/,2
Revista de História (São Paulo),2015,/j/rh/i/2015.n172/ ; /j/rh/i/2015.n173/,2
Revista de História (São Paulo),2014,/j/rh/i/2014.n170/ ; /j/rh/i/2014.n171/,2
Revista de História (São Paulo),2013,/j/rh/i/2013.n168/ ; /j/rh/i/2013.n169/,2
Revista de Sociologia e Política,2020,/j/rsocp/i/2020.v28n73/ ; /j/rsocp/i/2020.v28n74/ ; /j/rsocp/i/2020.v28n75/ ; /j/rsocp/i/2020.v28n76/,4
Revista de Sociologia e Política,2019,/j/rsocp/i/2019.v27n69/ ; /j/rsocp/i/2019.v27n70/ ; /j/rsocp/i/2019.v27n71/ ; /j/rsocp/i/2019.v27n72/,4
Revista de Sociologia e Política,2018,/j/rsocp/i/2018.v26n65/ ; /j/rsocp/i/2018.v26n66/ ; /j/rsocp/i/2018.v26n67/ ; /j/rsocp/i/2018.v26n68/,4
Revista de Sociologia e Política,2017,/j/rsocp/i/2017.v25n61/ ; /j/rsocp/i/2017.v25n62/ ; /j/rsocp/i/2017.v25n63/ ; /j/rsocp/i/2017.v25n64/,4
Revista de Sociologia e Política,2016,/j/rsocp/i/2016.v24n57/ ; /j/rsocp/i/2016.v24n58/ ; /j/rsocp/i/2016.v24n59/ ; /j/rsocp/i/2016.v24n60/,4
Revista de Sociologia e Política,2015,/j/rsocp/i/2015.v23n53/ ; /j/rsocp/i/2015.v23n54/ ; /j/rsocp/i/2015.v23n55/ ; /j/rsocp/i/2015.v23n56/,4
Revista de Sociologia e Política,2014,/j/rsocp/i/2014.v22n49/ ; /j/rsocp/i/2014.v22n50/ ; /j/rsocp/i/2014.v22n51/ ; /j/rsocp/i/2014.v22n52/,4
Revista de Sociologia e Política,2013,/j/rsocp/i/2013.v21n45/ ; /j/rsocp/i/2013.v21n46/ ; /j/rsocp/i/2013.v21n47/ ; /j/rsocp/i/2013.v21n48/,4
Revista de Sociologia e Política,2012,/j/rsocp/i/2012.v20n41/ ; /j/rsocp/i/2012.v20n42/ ; /j/rsocp/i/2012.v20n43/ ; /j/rsocp/i/2012.v20n44/,4
Revista de Sociologia e Política,2011,/j/rsocp/i/2011.v19n38/ ; /j/rsocp/i/2011.v19n39/ ; /j/rsocp/i/2011.v19n40/ ; /j/rsocp/i/2011.v19suppl1/,4
Revista de Sociologia e Política,2010,/j/rsocp/i/2010.v18n35/ ; /j/rsocp/i/2010.v18n36/ ; /j/rsocp/i/2010.v18n37/,3
Revista de Sociologia e Política,2009,/j/rsocp/i/2009.v17n32/ ; /j/rsocp/i/2009.v17n33/ ; /j/rsocp/i/2009.v17n34/,3
Revista de Sociologia e Política,2008,/j/rsocp/i/2008.v16n30/ ; /j/rsocp/i/2008.v16n31/ ; /j/rsocp/i/2008.v16suppl0/,3
Revista de Sociologia e Política,2007,/j/rsocp/i/2007.n28/ ; /j/rsocp/i/2007.n29/,2
Revista de Sociologia e Política,2006,/j/rsocp/i/2006.n26/ ; /j/rsocp/i/2006.n27/,2
Revista de Sociologia e Política,2005,/j/rsocp/i/2005.n24/ ; /j/rsocp/i/2005.n25/,2
Revista de Sociologia e Política,2004,/j/rsocp/i/2004.n22/ ; /j/rsocp/i/2004.n23/,2
Revista de Sociologia e Política,2003,/j/rsocp/i/2003.n20/ ; /j/rsocp/i/2003.n21/,2
Revista de Sociologia e Política,2002,/j/rsocp/i/2002.n18/ ; /j/rsocp/i/2002.n19/,2
Revista de Sociologia e Política,2001,/j/rsocp/i/2001.n16/ ; /j/rsocp/i/2001.n17/,2
Revista de Sociologia e Política,2000,/j/rsocp/i/2000.n14/ ; /j/rsocp/i/2000.n15/,2
Revista de Sociologia e Política,1999,/j/rsocp/i/1999.n12/ ; /j/rsocp/i/1999.n13/,2
Revista do Instituto de Estudos Brasileiros,2021,/j/rieb/i/2021.n78/,1
Revista do Instituto de Estudos Brasileiros,2020,/j/rieb/i/2020.n75/ ; /j/rieb/i/2020.n76/ ; /j/rieb/i/2020.n77/,3
Revista do Instituto de Estudos Brasileiros,2019,/j/rieb/i/2019.n72/ ; /j/rieb/i/2019.n73/ ; /j/rieb/i/2019.n74/,3
Revista do Instituto de Estudos Brasileiros,2018,/j/rieb/i/2018.n69/ ; /j/rieb/i/2018.n70/ ; /j/rieb/i/2018.n71/,3
Revista do Instituto de Estudos Brasileiros,2017,/j/rieb/i/2017.n66/ ; /j/rieb/i/2017.n67/ ; /j/rieb/i/2017.n68/,3
Revista do Instituto de Estudos Brasileiros,2016,/j/rieb/i/2016.n63/ ; /j/rieb/i/2016.n64/ ; /j/rieb/i/2016.n65/,3
Revista do Instituto de Estudos Brasileiros,2015,/j/rieb/i/2015.n60/ ; /j/rieb/i/2015.n61/ ; /j/rieb/i/2015.n62/,3
Revista do Instituto de Estudos Brasileiros,2014,/j/rieb/i/2014.n58/ ; /j/rieb/i/2014.n59/,2
Revista do Instituto de Estudos Brasileiros,2013,/j/rieb/i/2013.n56/ ; /j/rieb/i/2013.n57/,2
Revista do Instituto de Estudos Brasileiros,2012,/j/rieb/i/2012.n54/ ; /j/rieb/i/2012.n55/,2
Revista Estudos Feministas,2021,/j/ref/i/2021.v29n1/,1
Revista Estudos Feministas,2020,/j/ref/i/2020.v28n1/ ; /j/ref/i/2020.v28n2/ ; /j/ref/i/2020.v28n3/,3
Revista Estudos Feministas,2019,/j/ref/i/2019.v27n1/ ; /j/ref/i/2019.v27n2/ ; /j/ref/i/2019.v27n3/,3
Revista Estudos Feministas,2018,/j/ref/i/2018.v26n1/ ; /j/ref/i/2018.v26n2/ ; /j/ref/i/2018.v26n3/,3
Revista Estudos Feministas,2017,/j/ref/i/2017.v25n1/ ; /j/ref/i/2017.v25n2/ ; /j/ref/i/2017.v25n3/,3
Revista Estudos Feministas,2016,/j/ref/i/2016.v24n1/ ; /j/ref/i/2016.v24n2/ ; /j/ref/i/2016.v24n3/,3
Revista Estudos Feministas,2015,/j/ref/i/2015.v23n1/ ; /j/ref/i/2015.v23n2/ ; /j/ref/i/2015.v23n3/,3
Revista Estudos Feministas,2014,/j/ref/i/2014.v22n1/ ; /j/ref/i/2014.v22n2/ ; /j/ref/i/2014.v22n3/,3
Revista Estudos Feministas,2013,/j/ref/i/2013.v21n1/ ; /j/ref/i/2013.v21n2/ ; /j/ref/i/2013.v21n3/,3
Revista Estudos Feministas,2012,/j/ref/i/2012.v20n1/ ; /j/ref/i/2012.v20n2/ ; /j/ref/i/2012.v20n3/,3
Revista Estudos Feministas,2011,/j/ref/i/2011.v19n1/ ; /j/ref/i/2011.v19n2/ ; /j/ref/i/2011.v19n3/,3
Revista Estudos Feministas,2010,/j/ref/i/2010.v18n1/ ; /j/ref/i/2010.v18n2/ ; /j/ref/i/2010.v18n3/,3
Revista Estudos Feministas,2009,/j/ref/i/2009.v17n1/ ; /j/ref/i/2009.v17n2/ ; /j/ref/i/2009.v17n3/,3
Revista Estudos Feministas,2008,/j/ref/i/2008.v16n1/ ; /j/ref/i/2008.v16n2/ ; /j/ref/i/2008.v16n3/,3
Revista Estudos Feministas,2007,/j/ref/i/2007.v15n1/ ; /j/ref/i/2007.v15n2/ ; /j/ref/i/2007.v15n3/,3
Revista Estudos Feministas,2006,/j/ref/i/2006.v14n1/ ; /j/ref/i/2006.v14n2/ ; /j/ref/i/2006.v14n3/,3
Revista Estudos Feministas,2005,/j/ref/i/2005.v13n1/ ; /j/ref/i/2005.v13n2/ ; /j/ref/i/2005.v13n3/,3
Revista Estudos Feministas,2004,/j/ref/i/2004.v12n1/ ; /j/ref/i/2004.v12n2/ ; /j/ref/i/2004.v12nspe/,3
Revista Estudos Feministas,2003,/j/ref/i/2003.v11n1/ ; /j/ref/i/2003.v11n2/,2
Revista Estudos Feministas,2002,/j/ref/i/2002.v10n1/ ; /j/ref/i/2002.v10n2/,2
Revista Estudos Feministas,2001,/j/ref/i/2001.v9n1/ ; /j/ref/i/2001.v9n2/,2
Revista Latinoamericana de Psicopatologia Fundamental,2021,/j/rlpf/i/2021.v24n1/,1
Revista Latinoamericana de Psicopatologia Fundamental,2020,/j/rlpf/i/2020.v23n1/ ; /j/rlpf/i/2020.v23n2/ ; /j/rlpf/i/2020.v23n3/ ; /j/rlpf/i/2020.v23n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2019,/j/rlpf/i/2019.v22n1/ ; /j/rlpf/i/2019.v22n2/ ; /j/rlpf/i/2019.v22n3/ ; /j/rlpf/i/2019.v22n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2018,/j/rlpf/i/2018.v21n1/ ; /j/rlpf/i/2018.v21n2/ ; /j/rlpf/i/2018.v21n3/ ; /j/rlpf/i/2018.v21n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2017,/j/rlpf/i/2017.v20n1/ ; /j/rlpf/i/2017.v20n2/ ; /j/rlpf/i/2017.v20n3/ ; /j/rlpf/i/2017.v20n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2016,/j/rlpf/i/2016.v19n1/ ; /j/rlpf/i/2016.v19n2/ ; /j/rlpf/i/2016.v19n3/ ; /j/rlpf/i/2016.v19n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2015,/j/rlpf/i/2015.v18n1/ ; /j/rlpf/i/2015.v18n2/ ; /j/rlpf/i/2015.v18n3/ ; /j/rlpf/i/2015.v18n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2014,/j/rlpf/i/2014.v17n1/ ; /j/rlpf/i/2014.v17n2/ ; /j/rlpf/i/2014.v17n3/ ; /j/rlpf/i/2014.v17n4/ ; /j/rlpf/i/2014.v17n3suppl1/,5
Revista Latinoamericana de Psicopatologia Fundamental,2013,/j/rlpf/i/2013.v16n1/ ; /j/rlpf/i/2013.v16n2/ ; /j/rlpf/i/2013.v16n3/ ; /j/rlpf/i/2013.v16n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2012,/j/rlpf/i/2012.v15n1/ ; /j/rlpf/i/2012.v15n2/ ; /j/rlpf/i/2012.v15n3/ ; /j/rlpf/i/2012.v15n4/ ; /j/rlpf/i/2012.v15n3suppl1/,5
Revista Latinoamericana de Psicopatologia Fundamental,2011,/j/rlpf/i/2011.v14n1/ ; /j/rlpf/i/2011.v14n2/ ; /j/rlpf/i/2011.v14n3/ ; /j/rlpf/i/2011.v14n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2010,/j/rlpf/i/2010.v13n1/ ; /j/rlpf/i/2010.v13n2/ ; /j/rlpf/i/2010.v13n3/ ; /j/rlpf/i/2010.v13n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2009,/j/rlpf/i/2009.v12n1/ ; /j/rlpf/i/2009.v12n2/ ; /j/rlpf/i/2009.v12n3/ ; /j/rlpf/i/2009.v12n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2008,/j/rlpf/i/2008.v11n1/ ; /j/rlpf/i/2008.v11n2/ ; /j/rlpf/i/2008.v11n3/ ; /j/rlpf/i/2008.v11n4/ ; /j/rlpf/i/2008.v11n4suppl0/,5
Revista Latinoamericana de Psicopatologia Fundamental,2007,/j/rlpf/i/2007.v10n1/ ; /j/rlpf/i/2007.v10n2/ ; /j/rlpf/i/2007.v10n3/ ; /j/rlpf/i/2007.v10n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2006,/j/rlpf/i/2006.v9n1/ ; /j/rlpf/i/2006.v9n2/ ; /j/rlpf/i/2006.v9n3/ ; /j/rlpf/i/2006.v9n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2005,/j/rlpf/i/2005.v8n1/ ; /j/rlpf/i/2005.v8n2/ ; /j/rlpf/i/2005.v8n3/ ; /j/rlpf/i/2005.v8n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2004,/j/rlpf/i/2004.v7n1/ ; /j/rlpf/i/2004.v7n2/ ; /j/rlpf/i/2004.v7n3/ ; /j/rlpf/i/2004.v7n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2003,/j/rlpf/i/2003.v6n1/ ; /j/rlpf/i/2003.v6n2/ ; /j/rlpf/i/2003.v6n3/ ; /j/rlpf/i/2003.v6n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2002,/j/rlpf/i/2002.v5n1/ ; /j/rlpf/i/2002.v5n2/ ; /j/rlpf/i/2002.v5n3/ ; /j/rlpf/i/2002.v5n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2001,/j/rlpf/i/2001.v4n1/ ; /j/rlpf/i/2001.v4n2/ ; /j/rlpf/i/2001.v4n3/ ; /j/rlpf/i/2001.v4n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,2000,/j/rlpf/i/2000.v3n1/ ; /j/rlpf/i/2000.v3n2/ ; /j/rlpf/i/2000.v3n3/ ; /j/rlpf/i/2000.v3n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,1999,/j/rlpf/i/1999.v2n1/ ; /j/rlpf/i/1999.v2n2/ ; /j/rlpf/i/1999.v2n3/ ; /j/rlpf/i/1999.v2n4/,4
Revista Latinoamericana de Psicopatologia Fundamental,1998,/j/rlpf/i/1998.v1n1/ ; /j/rlpf/i/1998.v1n2/ ; /j/rlpf/i/1998.v1n3/ ; /j/rlpf/i/1998.v1n4/,4
Saúde e Sociedade,2021,/j/sausoc/i/2021.v30n1/ ; /j/sausoc/i/2021.v30n2/,2
Saúde e Sociedade,2020,/j/sausoc/i/2020.v29n1/ ; /j/sausoc/i/2020.v29n2/ ; /j/sausoc/i/2020.v29n3/ ; /j/sausoc/i/2020.v29n4/,4
Saúde e Sociedade,2019,/j/sausoc/i/2019.v28n1/ ; /j/sausoc/i/2019.v28n2/ ; /j/sausoc/i/2019.v28n3/ ; /j/sausoc/i/2019.v28n4/,4
Saúde e Sociedade,2018,/j/sausoc/i/2018.v27n1/ ; /j/sausoc/i/2018.v27n2/ ; /j/sausoc/i/2018.v27n3/ ; /j/sausoc/i/2018.v27n4/,4
Saúde e Sociedade,2017,/j/sausoc/i/2017.v26n1/ ; /j/sausoc/i/2017.v26n2/ ; /j/sausoc/i/2017.v26n3/ ; /j/sausoc/i/2017.v26n4/,4
Saúde e Sociedade,2016,/j/sausoc/i/2016.v25n1/ ; /j/sausoc/i/2016.v25n2/ ; /j/sausoc/i/2016.v25n3/ ; /j/sausoc/i/2016.v25n4/,4
Saúde e Sociedade,2015,/j/sausoc/i/2015.v24n1/ ; /j/sausoc/i/2015.v24n2/ ; /j/sausoc/i/2015.v24n3/ ; /j/sausoc/i/2015.v24n4/ ; /j/sausoc/i/2015.v24suppl1/,5
Saúde e Sociedade,2014,/j/sausoc/i/2014.v23n1/ ; /j/sausoc/i/2014.v23n2/ ; /j/sausoc/i/2014.v23n3/ ; /j/sausoc/i/2014.v23n4/,4
Saúde e Sociedade,2013,/j/sausoc/i/2013.v22n1/ ; /j/sausoc/i/2013.v22n2/ ; /j/sausoc/i/2013.v22n3/ ; /j/sausoc/i/2013.v22n4/,4
Saúde e Sociedade,2012,/j/sausoc/i/2012.v21n1/ ; /j/sausoc/i/2012.v21n2/ ; /j/sausoc/i/2012.v21n3/ ; /j/sausoc/i/2012.v21n4/ ; /j/sausoc/i/2012.v21suppl1/ ; /j/sausoc/i/2012.v21suppl3/,6
Saúde e Sociedade,2011,/j/sausoc/i/2011.v20n1/ ; /j/sausoc/i/2011.v20n2/ ; /j/sausoc/i/2011.v20n3/ ; /j/sausoc/i/2011.v20n4/,4
Saúde e Sociedade,2010,/j/sausoc/i/2010.v19n1/ ; /j/sausoc/i/2010.v19n2/ ; /j/sausoc/i/2010.v19n3/ ; /j/sausoc/i/2010.v19n4/ ; /j/sausoc/i/2010.v19suppl2/,5
Saúde e Sociedade,2009,/j/sausoc/i/2009.v18n1/ ; /j/sausoc/i/2009.v18n2/ ; /j/sausoc/i/2009.v18n3/ ; /j/sausoc/i/2009.v18n4/ ; /j/sausoc/i/2009.v18suppl1/ ; /j/sausoc/i/2009.v18suppl2/,6
Saúde e Sociedade,2008,/j/sausoc/i/2008.v17n1/ ; /j/sausoc/i/2008.v17n2/ ; /j/sausoc/i/2008.v17n3/ ; /j/sausoc/i/2008.v17n4/,4
Saúde e Sociedade,2007,/j/sausoc/i/2007.v16n1/ ; /j/sausoc/i/2007.v16n2/ ; /j/sausoc/i/2007.v16n3/,3
Saúde e Sociedade,2006,/j/sausoc/i/2006.v15n1/ ; /j/sausoc/i/2006.v15n2/ ; /j/sausoc/i/2006.v15n3/,3
Saúde e Sociedade,2005,/j/sausoc/i/2005.v14n1/ ; /j/sausoc/i/2005.v14n2/ ; /j/sausoc/i/2005.v14n3/,3
Saúde e Sociedade,2004,/j/sausoc/i/2004.v13n1/ ; /j/sausoc/i/2004.v13n2/ ; /j/sausoc/i/2004.v13n3/,3
Saúde e Sociedade,2003,/j/sausoc/i/2003.v12n1/ ; /j/sausoc/i/2003.v12n2/,2
Saúde e Sociedade,2002,/j/sausoc/i/2002.v11n1/ ; /j/sausoc/i/2002.v11n2/,2
Saúde e Sociedade,2001,/j/sausoc/i/2001.v10n1/ ; /j/sausoc/i/2001.v10n2/,2
Saúde e Sociedade,2000,/j/sausoc/i/2000.v9n1-2/,1
Saúde e Sociedade,1999,/j/sausoc/i/1999.v8n1/ ; /j/sausoc/i/1999.v8n2/,2
Saúde e Sociedade,1998,/j/sausoc/i/1998.v7n1/ ; /j/sausoc/i/1998.v7n2/,2
Saúde e Sociedade,1997,/j/sausoc/i/1997.v6n1/ ; /j/sausoc/i/1997.v6n2/,2
Saúde e Sociedade,1996,/j/sausoc/i/1996.v5n1/ ; /j/sausoc/i/1996.v5n2/,2
Saúde e Sociedade,1995,/j/sausoc/i/1995.v4n1-2/,1
Saúde e Sociedade,1994,/j/sausoc/i/1994.v3n1/ ; /j/sausoc/i/1994.v3n2/,2
Saúde e Sociedade,1993,/j/sausoc/i/1993.v2n1/ ; /j/sausoc/i/1993.v2n2/,2
Saúde e Sociedade,1992,/j/sausoc/i/1992.v1n1/ ; /j/sausoc/i/1992.v1n2/,2
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2020,/j/sess/i/2020.n34/ ; /j/sess/i/2020.n35/ ; /j/sess/i/2020.n36/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2019,/j/sess/i/2019.n31/ ; /j/sess/i/2019.n32/ ; /j/sess/i/2019.n33/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2018,/j/sess/i/2018.n28/ ; /j/sess/i/2018.n29/ ; /j/sess/i/2018.n30/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2017,/j/sess/i/2017.n25/ ; /j/sess/i/2017.n26/ ; /j/sess/i/2017.n27/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2016,/j/sess/i/2016.n22/ ; /j/sess/i/2016.n23/ ; /j/sess/i/2016.n24/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2015,/j/sess/i/2015.n19/ ; /j/sess/i/2015.n20/ ; /j/sess/i/2015.n21/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2014,/j/sess/i/2014.n16/ ; /j/sess/i/2014.n17/ ; /j/sess/i/2014.n18/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2013,/j/sess/i/2013.n13/ ; /j/sess/i/2013.n14/ ; /j/sess/i/2013.n15/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2012,/j/sess/i/2012.n10/ ; /j/sess/i/2012.n11/ ; /j/sess/i/2012.n12/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2011,/j/sess/i/2011.n7/ ; /j/sess/i/2011.n8/ ; /j/sess/i/2011.n9/,3
"Sexualidad, Salud y Sociedad (Rio de Janeiro)",2010,/j/sess/i/2010.n6/,1
Sociedade e Estado,2021,/j/se/i/2021.v36n1/,1
Sociedade e Estado,2020,/j/se/i/2020.v35n1/ ; /j/se/i/2020.v35n2/ ; /j/se/i/2020.v35n3/,3
Sociedade e Estado,2019,/j/se/i/2019.v34n1/ ; /j/se/i/2019.v34n2/ ; /j/se/i/2019.v34n3/,3
Sociedade e Estado,2018,/j/se/i/2018.v33n1/ ; /j/se/i/2018.v33n2/ ; /j/se/i/2018.v33n3/,3
Sociedade e Estado,2017,/j/se/i/2017.v32n1/ ; /j/se/i/2017.v32n2/ ; /j/se/i/2017.v32n3/,3
Sociedade e Estado,2016,/j/se/i/2016.v31n1/ ; /j/se/i/2016.v31n2/ ; /j/se/i/2016.v31n3/ ; /j/se/i/2016.v31nspe/,4
Sociedade e Estado,2015,/j/se/i/2015.v30n1/ ; /j/se/i/2015.v30n2/ ; /j/se/i/2015.v30n3/,3
Sociedade e Estado,2014,/j/se/i/2014.v29n1/ ; /j/se/i/2014.v29n2/ ; /j/se/i/2014.v29n3/,3
Sociedade e Estado,2013,/j/se/i/2013.v28n1/ ; /j/se/i/2013.v28n2/ ; /j/se/i/2013.v28n3/,3
Sociedade e Estado,2012,/j/se/i/2012.v27n1/ ; /j/se/i/2012.v27n2/ ; /j/se/i/2012.v27n3/,3
Sociedade e Estado,2011,/j/se/i/2011.v26n1/ ; /j/se/i/2011.v26n2/ ; /j/se/i/2011.v26n3/,3
Sociedade e Estado,2010,/j/se/i/2010.v25n1/ ; /j/se/i/2010.v25n2/ ; /j/se/i/2010.v25n3/,3
Sociedade e Estado,2009,/j/se/i/2009.v24n1/ ; /j/se/i/2009.v24n2/ ; /j/se/i/2009.v24n3/,3
Sociedade e Estado,2008,/j/se/i/2008.v23n1/ ; /j/se/i/2008.v23n2/ ; /j/se/i/2008.v23n3/,3
Sociedade e Estado,2007,/j/se/i/2007.v22n1/ ; /j/se/i/2007.v22n2/ ; /j/se/i/2007.v22n3/,3
